algorithm	category	runtime	seed_size_step	seeds
must	module_identification	361.32979249954224	100	[91657, 120844, 73746, 178709, 102428, 178213, 176166, 115250, 169018, 3146, 152655, 7250, 34386, 172631, 33367, 57434, 2652, 41055, 72801, 158320, 21106, 54899, 145023, 65671, 117392, 175767, 152215, 174234, 90278, 49321, 63146, 99511, 30394, 127166, 148676, 79560, 121554, 118996, 149219, 60647, 122089, 52979, 39156, 42241, 38665, 159501, 68890, 88357, 143143, 39223, 176957, 35647, 3401, 169300, 121175, 167256, 79204, 113002, 162667, 143725, 86387, 135542, 54647, 49530, 174981, 46472, 85906, 28050, 52629, 78744, 96664, 15768, 155546, 21933, 112047, 191408, 45489, 96179, 75702, 168375, 98231, 43477, 21463, 1512, 132593, 141298, 55289]
kpm	module_identification	339.5596573352814	100	[91657, 120844, 73746, 178709, 102428, 178213, 176166, 115250, 169018, 3146, 152655, 7250, 34386, 172631, 33367, 57434, 2652, 41055, 72801, 158320, 21106, 54899, 145023, 65671, 117392, 175767, 152215, 174234, 90278, 49321, 63146, 99511, 30394, 127166, 148676, 79560, 121554, 118996, 149219, 60647, 122089, 52979, 39156, 42241, 38665, 159501, 68890, 88357, 143143, 39223, 176957, 35647, 3401, 169300, 121175, 167256, 79204, 113002, 162667, 143725, 86387, 135542, 54647, 49530, 174981, 46472, 85906, 28050, 52629, 78744, 96664, 15768, 155546, 21933, 112047, 191408, 45489, 96179, 75702, 168375, 98231, 43477, 21463, 1512, 132593, 141298, 55289]
domino	module_identification	224.2129032611847	100	[91657, 120844, 73746, 178709, 102428, 178213, 176166, 115250, 169018, 3146, 152655, 7250, 34386, 172631, 33367, 57434, 2652, 41055, 72801, 158320, 21106, 54899, 145023, 65671, 117392, 175767, 152215, 174234, 90278, 49321, 63146, 99511, 30394, 127166, 148676, 79560, 121554, 118996, 149219, 60647, 122089, 52979, 39156, 42241, 38665, 159501, 68890, 88357, 143143, 39223, 176957, 35647, 3401, 169300, 121175, 167256, 79204, 113002, 162667, 143725, 86387, 135542, 54647, 49530, 174981, 46472, 85906, 28050, 52629, 78744, 96664, 15768, 155546, 21933, 112047, 191408, 45489, 96179, 75702, 168375, 98231, 43477, 21463, 1512, 132593, 141298, 55289]
robust	module_identification	33.315518856048584	100	[91657, 120844, 73746, 178709, 102428, 178213, 176166, 115250, 169018, 3146, 152655, 7250, 34386, 172631, 33367, 57434, 2652, 41055, 72801, 158320, 21106, 54899, 145023, 65671, 117392, 175767, 152215, 174234, 90278, 49321, 63146, 99511, 30394, 127166, 148676, 79560, 121554, 118996, 149219, 60647, 122089, 52979, 39156, 42241, 38665, 159501, 68890, 88357, 143143, 39223, 176957, 35647, 3401, 169300, 121175, 167256, 79204, 113002, 162667, 143725, 86387, 135542, 54647, 49530, 174981, 46472, 85906, 28050, 52629, 78744, 96664, 15768, 155546, 21933, 112047, 191408, 45489, 96179, 75702, 168375, 98231, 43477, 21463, 1512, 132593, 141298, 55289]
trustrank	drug_prioritization	4.971006155014038	100	[91657, 120844, 73746, 178709, 102428, 178213, 176166, 115250, 169018, 3146, 152655, 7250, 34386, 172631, 33367, 57434, 2652, 41055, 72801, 158320, 21106, 54899, 145023, 65671, 117392, 175767, 152215, 174234, 90278, 49321, 63146, 99511, 30394, 127166, 148676, 79560, 121554, 118996, 149219, 60647, 122089, 52979, 39156, 42241, 38665, 159501, 68890, 88357, 143143, 39223, 176957, 35647, 3401, 169300, 121175, 167256, 79204, 113002, 162667, 143725, 86387, 135542, 54647, 49530, 174981, 46472, 85906, 28050, 52629, 78744, 96664, 15768, 155546, 21933, 112047, 191408, 45489, 96179, 75702, 168375, 98231, 43477, 21463, 1512, 132593, 141298, 55289]
centrality	drug_prioritization	14.126664876937866	100	[91657, 120844, 73746, 178709, 102428, 178213, 176166, 115250, 169018, 3146, 152655, 7250, 34386, 172631, 33367, 57434, 2652, 41055, 72801, 158320, 21106, 54899, 145023, 65671, 117392, 175767, 152215, 174234, 90278, 49321, 63146, 99511, 30394, 127166, 148676, 79560, 121554, 118996, 149219, 60647, 122089, 52979, 39156, 42241, 38665, 159501, 68890, 88357, 143143, 39223, 176957, 35647, 3401, 169300, 121175, 167256, 79204, 113002, 162667, 143725, 86387, 135542, 54647, 49530, 174981, 46472, 85906, 28050, 52629, 78744, 96664, 15768, 155546, 21933, 112047, 191408, 45489, 96179, 75702, 168375, 98231, 43477, 21463, 1512, 132593, 141298, 55289]
diamond	module_identification	58.89713478088379	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
must	module_identification	751.3197252750397	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
kpm	module_identification	343.94202399253845	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
domino	module_identification	227.46375727653503	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
robust	module_identification	28.81504535675049	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
trustrank	drug_prioritization	5.010604619979858	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
centrality	drug_prioritization	14.912359237670898	100	[1, 2, 112660, 10773, 32795, 186410, 144427, 169018, 85053, 69700, 69191, 36424, 26706, 185938, 120404, 54358, 57433, 2652, 96863, 31327, 56422, 129642, 75370, 38508, 85613, 20087, 125051, 189051, 172669, 95363, 74372, 65670, 65671, 165004, 84621, 65685, 31901, 185510, 138408, 49321, 128168, 60101, 118996, 40662, 10457, 142043, 80613, 130794, 79087, 175857, 42241, 51975, 38668, 157454, 34064, 176401, 11550, 128287, 55587, 55590, 18224, 142643, 74550, 153917, 62271, 39237, 3401, 102220, 34137, 162671, 63344, 55664, 54647, 49530, 147333, 63880, 32650, 6028, 88467, 37781, 96162, 147885, 153008, 97204, 106421, 61369, 36292, 2002, 168917, 43477, 157657, 94684, 112102, 102379, 29165, 87025, 132593, 144381, 119295]
diamond	module_identification	46.954386711120605	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
must	module_identification	947.7337985038757	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
kpm	module_identification	341.8629660606384	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
domino	module_identification	224.65657711029053	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
robust	module_identification	28.602038383483887	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
trustrank	drug_prioritization	5.3617284297943115	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
centrality	drug_prioritization	16.55511975288391	100	[82441, 154635, 172559, 48664, 127001, 64539, 160809, 128560, 106550, 169018, 121917, 89155, 6733, 24142, 188494, 121939, 58968, 145501, 64608, 58472, 149105, 6773, 74359, 95865, 118401, 65670, 148121, 99996, 43678, 128676, 49321, 132269, 6841, 110781, 35525, 68806, 15060, 67284, 64215, 124634, 18655, 148193, 64738, 110320, 13565, 90903, 66850, 146726, 56107, 94009, 84292, 143685, 18246, 178504, 153935, 136023, 120161, 38754, 8040, 86386, 11635, 72569, 64891, 49533, 169856, 117642, 67468, 88465, 19870, 186800, 13747, 10679, 107960, 38329, 144824, 146880, 180162, 92613, 100810, 154580, 176108, 66547, 18420, 26104, 183804, 73214]
diamond	module_identification	51.015002727508545	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
must	module_identification	251.81255841255188	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
kpm	module_identification	349.0637674331665	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
domino	module_identification	222.57748413085938	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
robust	module_identification	35.52646994590759	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
trustrank	drug_prioritization	5.487262725830078	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
centrality	drug_prioritization	16.546772480010986	100	[180230, 104967, 50184, 91657, 190988, 26647, 94233, 146478, 11823, 127538, 115250, 116289, 167500, 7250, 53332, 70228, 84068, 151653, 156783, 149104, 6266, 140411, 108172, 114317, 40593, 25746, 111255, 663, 118442, 141483, 127663, 136880, 108729, 127689, 7884, 149199, 154343, 73448, 155368, 90354, 52979, 245, 50429, 144644, 38665, 38669, 14093, 90391, 166682, 100126, 14625, 126243, 86307, 95538, 96058, 82749, 35647, 24896, 157001, 80204, 81228, 126304, 22376, 113002, 164218, 46472, 163209, 11149, 163215, 100752, 14737, 151446, 15768, 163227, 85412, 13748, 65972, 10679, 27063, 149435, 39891, 188372, 84442, 74726, 148983]
diamond	module_identification	59.375508069992065	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
must	module_identification	672.9625759124756	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
kpm	module_identification	356.40623450279236	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
domino	module_identification	224.94474482536316	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
robust	module_identification	27.9889497756958	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
trustrank	drug_prioritization	3.8270552158355713	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
centrality	drug_prioritization	21.678141832351685	100	[86018, 50185, 150537, 91657, 21528, 138789, 183334, 178213, 96301, 105023, 123456, 145475, 166979, 56399, 7250, 172631, 151651, 84068, 151653, 116326, 78966, 190071, 63103, 62591, 153729, 65670, 40593, 175249, 74387, 151701, 662, 92313, 31898, 191641, 131759, 11453, 47305, 22731, 103122, 88280, 59623, 155368, 143081, 17643, 63213, 245, 50429, 109316, 51975, 26376, 108809, 108298, 38665, 2837, 72471, 10011, 100126, 86307, 125222, 140588, 20780, 150828, 190767, 58159, 19765, 75577, 179017, 157001, 80204, 59736, 39266, 123237, 27494, 21352, 113002, 6510, 156529, 51065, 176509, 102269, 98688, 31106, 156043, 11149, 14737, 128917, 96661, 15768, 172956, 149920, 51616, 23977, 70058, 191409, 121269, 10679, 112639, 128447, 189390, 39891, 84442, 55774, 136674, 56297, 15340, 88556, 64502, 28671]
